
total_score,Grid_score,Transform_accept_ratio,angle_constraint,atom_pair_constraint,chainbreak,coordinate_constraint,dihedral_constraint,dslf_ca_dih,dslf_cs_ang,dslf_ss_dih,dslf_ss_dst,fa_atr,fa_dun,fa_elec,fa_pair,fa_rep,fa_sol,hbond_bb_sc,hbond_lr_bb,hbond_sc,hbond_sr_bb,if_X_angle_constraint,if_X_atom_pair_constraint,if_X_chainbreak,if_X_coordinate_constraint,if_X_dihedral_constraint,if_X_dslf_ca_dih,if_X_dslf_cs_ang,if_X_dslf_ss_dih,if_X_dslf_ss_dst,if_X_fa_atr,if_X_fa_dun,if_X_fa_elec,if_X_fa_pair,if_X_fa_rep,if_X_fa_sol,if_X_hbond_bb_sc,if_X_hbond_lr_bb,if_X_hbond_sc,if_X_hbond_sr_bb,if_X_omega,if_X_p_aa_pp,if_X_pro_close,if_X_ref,if_X_res_type_constraint,interface_delta_X,ligand_is_touching_X,omega,p_aa_pp,pro_close,ref,res_type_constraint,total_score_X,vdw_grid_X,description
-1739.171,-15.0,0.906,0.0,0.0,0.0,1.241,0.0,0.0,0.0,0.0,0.0,-1705.043,201.691,-58.043,-51.33,239.854,790.352,-97.43,-162.896,-86.535,-410.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.879,0.0,-0.431,0.0,0.975,4.236,-0.38,0.0,-5.489,0.0,0.0,0.0,0.0,0.0,0.0,-7.968,1.0,61.5,-54.513,5.485,-0.872,-412.0,-14.0,-14.0,MAL_relax_MOL_0001
-1699.409,-15.0,0.872,0.0,0.0,0.0,2.498,0.0,0.0,0.0,0.0,0.0,-1707.829,203.269,-58.34,-49.917,273.84,792.176,-101.26,-161.492,-80.921,-413.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.153,0.0,-0.242,0.688,0.319,3.221,-0.085,0.0,-2.374,0.0,0.0,0.0,0.0,0.0,0.0,-3.628,1.0,63.79,-56.114,4.189,3.499,-413.0,-15.0,-15.0,MAL_relax_MOL_0001
-1708.185,-15.0,0.876,0.0,0.0,0.0,0.912,0.0,0.0,0.0,0.0,0.0,-1705.767,201.572,-57.637,-49.381,267.058,790.609,-100.105,-163.868,-82.121,-412.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.694,0.0,0.035,0.701,0.339,3.658,-0.203,0.0,-2.415,0.0,0.0,0.0,0.0,0.0,0.0,-3.58,1.0,65.049,-55.46,5.905,-0.872,-412.0,-15.0,-15.0,MAL_relax_MOL_0001
-1756.798,-15.0,0.878,0.0,0.0,0.0,1.657,0.0,0.0,0.0,0.0,0.0,-1705.746,201.38,-57.787,-50.953,220.069,788.571,-98.526,-161.668,-84.638,-411.751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.435,0.0,-0.298,0.657,0.18,2.533,-0.062,0.0,-5.564,0.0,0.0,0.0,0.0,0.0,0.0,-7.99,1.0,62.34,-56.639,6.394,3.499,-413.0,-15.0,-15.0,MAL_relax_MOL_0001
-1774.261,-15.0,0.856,0.0,0.0,0.0,2.177,0.0,0.0,0.0,0.0,0.0,-1706.819,200.498,-58.349,-49.667,210.053,791.393,-101.304,-163.032,-85.845,-411.747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.594,0.0,-0.456,0.644,0.261,3.391,-2.408,0.0,-3.174,0.0,0.0,0.0,0.0,0.0,0.0,-8.335,1.0,61.165,-55.145,5.232,-0.872,-412.0,-15.0,-15.0,MAL_relax_MOL_0001
-1759.384,-15.0,0.844,0.0,0.0,0.0,2.712,0.0,0.0,0.0,0.0,0.0,-1704.985,202.11,-57.946,-51.814,215.152,790.652,-99.213,-160.169,-84.896,-410.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.275,0.0,-0.863,0.0,1.007,4.669,-2.893,0.0,-6.175,0.0,0.0,0.0,0.0,0.0,0.0,-10.53,1.0,60.698,-54.347,5.952,-0.872,-412.0,-14.0,-14.0,MAL_relax_MOL_0001
-1761.855,-15.0,0.846,0.0,0.0,0.0,1.938,0.0,0.0,0.0,0.0,0.0,-1706.36,200.905,-57.04,-50.771,213.931,789.581,-98.573,-163.517,-81.012,-411.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.388,0.0,-0.053,0.0,0.757,4.386,-2.004,0.0,-2.81,0.0,0.0,0.0,0.0,0.0,0.0,-7.113,1.0,63.406,-55.663,5.764,-0.872,-412.0,-15.0,-15.0,MAL_relax_MOL_0001
-1766.774,-15.0,0.886,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,-1705.912,201.775,-57.271,-51.214,212.739,790.712,-100.606,-162.211,-84.642,-410.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.077,0.0,-0.065,0.0,0.432,3.524,-0.651,0.0,-2.859,0.0,0.0,0.0,0.0,0.0,0.0,-5.695,1.0,59.738,-54.609,5.594,-0.872,-412.0,-15.0,-15.0,MAL_relax_MOL_0001
-1752.003,-13.0,0.852,0.0,0.0,0.0,2.114,0.0,0.0,0.0,0.0,0.0,-1698.694,201.341,-56.858,-50.955,212.048,785.783,-97.319,-161.894,-79.585,-411.493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.403,0.0,-0.114,0.0,0.413,3.413,-2.453,0.0,-3.021,0.0,0.0,0.0,0.0,0.0,0.0,-8.165,1.0,61.585,-53.549,5.818,0.658,-411.0,-14.0,-14.0,MAL_relax_MOL_0001
-1708.827,-15.0,0.854,0.0,0.0,0.0,2.733,0.0,0.0,0.0,0.0,0.0,-1703.761,200.336,-57.827,-51.38,269.574,788.709,-100.091,-161.075,-84.103,-413.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.65,0.0,-0.159,0.0,0.357,2.675,-0.089,0.0,-2.919,0.0,0.0,0.0,0.0,0.0,0.0,-5.784,1.0,61.976,-54.27,7.043,-0.872,-412.0,-15.0,-15.0,MAL_relax_MOL_0001
-1761.947,-15.0,0.846,0.0,0.0,0.0,1.415,0.0,0.0,0.0,0.0,0.0,-1708.053,204.413,-57.892,-50.105,215.363,790.388,-102.76,-162.536,-80.951,-411.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.06,0.0,-0.187,0.653,0.492,3.296,-2.303,0.0,-0.335,0.0,0.0,0.0,0.0,0.0,0.0,-4.443,1.0,63.065,-56.082,5.613,0.981,-413.0,-15.0,-15.0,MAL_relax_MOL_0001
-1766.502,-14.0,0.808,0.0,0.0,0.0,2.294,0.0,0.0,0.0,0.0,0.0,-1707.955,204.735,-58.11,-50.48,216.293,791.561,-101.495,-161.755,-83.703,-414.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.699,0.0,-0.485,0.0,0.74,5.337,-0.011,0.0,-5.146,0.0,0.0,0.0,0.0,0.0,0.0,-7.263,1.0,60.179,-55.651,4.652,-0.872,-412.0,-15.0,-15.0,MAL_relax_MOL_0001
-1761.261,-14.0,0.886,0.0,0.0,0.0,2.695,0.0,0.0,0.0,0.0,0.0,-1702.579,199.629,-56.616,-51.587,211.866,787.321,-95.722,-163.574,-80.842,-412.461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.342,0.0,0.101,0.0,0.672,3.129,-0.394,0.0,-2.897,0.0,0.0,0.0,0.0,0.0,0.0,-5.732,1.0,62.011,-54.746,5.347,-1.002,-411.0,-15.0,-15.0,MAL_relax_MOL_0002
-1759.605,-15.0,0.854,0.0,0.0,0.0,3.018,0.0,0.0,0.0,0.0,0.0,-1707.302,201.274,-57.744,-50.76,211.499,791.892,-98.766,-161.945,-82.848,-412.912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.022,0.0,-0.057,0.0,0.401,2.733,-0.031,0.0,-2.317,0.0,0.0,0.0,0.0,0.0,0.0,-5.294,1.0,62.281,-53.271,6.333,1.646,-412.0,-15.0,-15.0,MAL_relax_MOL_0002
-1751.715,-15.0,0.866,0.0,0.0,0.0,1.153,0.0,0.0,0.0,0.0,0.0,-1700.386,200.231,-57.795,-51.604,218.038,788.471,-100.058,-162.427,-84.502,-411.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.339,0.0,-0.403,0.0,0.385,3.591,-2.415,0.0,-5.899,0.0,0.0,0.0,0.0,0.0,0.0,-10.08,1.0,66.601,-56.361,6.047,3.306,-411.0,-14.0,-14.0,MAL_relax_MOL_0002
-1751.791,-15.0,0.812,0.0,0.0,0.0,3.612,0.0,0.0,0.0,0.0,0.0,-1703.498,200.148,-56.816,-51.523,219.665,787.562,-98.388,-160.995,-77.52,-413.409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.049,0.0,-0.204,0.0,0.26,3.735,-0.029,0.0,-2.868,0.0,0.0,0.0,0.0,0.0,0.0,-5.156,1.0,61.514,-55.389,6.116,-0.872,-412.0,-15.0,-15.0,MAL_relax_MOL_0002
-1763.43,-14.0,0.876,0.0,0.0,0.0,1.818,0.0,0.0,0.0,0.0,0.0,-1702.453,202.574,-57.65,-50.756,212.062,786.967,-97.105,-161.985,-85.391,-412.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.774,0.0,-0.471,0.0,0.73,4.138,-2.422,0.0,-5.642,0.0,0.0,0.0,0.0,0.0,0.0,-11.441,1.0,62.334,-55.722,6.027,-1.002,-411.0,-14.0,-14.0,MAL_relax_MOL_0002
-1752.762,-15.0,0.886,0.0,0.0,0.0,2.17,0.0,0.0,0.0,0.0,0.0,-1708.163,202.194,-57.487,-50.987,215.059,792.717,-101.487,-162.017,-77.199,-412.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.335,0.0,0.053,0.0,0.377,3.215,-0.047,0.0,-0.046,0.0,0.0,0.0,0.0,0.0,0.0,-2.781,1.0,68.806,-56.77,5.599,-0.872,-412.0,-15.0,-15.0,MAL_relax_MOL_0002
-1754.63,-15.0,0.852,0.0,0.0,0.0,1.708,0.0,0.0,0.0,0.0,0.0,-1696.863,201.787,-56.932,-51.355,213.024,784.01,-97.506,-162.334,-80.937,-411.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.592,0.0,-0.217,0.0,0.36,3.429,-0.051,0.0,-2.674,0.0,0.0,0.0,0.0,0.0,0.0,-4.744,1.0,60.873,-54.094,6.256,0.658,-411.0,-15.0,-15.0,MAL_relax_MOL_0002
-1709.869,-15.0,0.858,0.0,0.0,0.0,2.306,0.0,0.0,0.0,0.0,0.0,-1705.554,200.256,-57.7,-51.064,270.595,789.998,-100.884,-160.658,-84.619,-411.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.541,0.0,0.058,0.0,0.353,2.586,-0.057,0.0,-2.257,0.0,0.0,0.0,0.0,0.0,0.0,-4.858,1.0,61.08,-55.46,5.77,-0.872,-412.0,-15.0,-15.0,MAL_relax_MOL_0002
-1753.133,-13.0,0.85,0.0,0.0,0.0,2.219,0.0,0.0,0.0,0.0,0.0,-1704.538,201.355,-57.828,-50.839,216.586,791.094,-100.736,-162.209,-81.92,-411.878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.786,0.0,-0.218,0.0,0.256,3.704,-2.291,0.0,-3.072,0.0,0.0,0.0,0.0,0.0,0.0,-7.406,1.0,63.991,-54.428,5.779,1.217,-411.0,-14.0,-14.0,MAL_relax_MOL_0002
-1761.161,-15.0,0.89,0.0,0.0,0.0,4.217,0.0,0.0,0.0,0.0,0.0,-1707.425,201.52,-57.115,-51.657,216.512,790.011,-103.51,-160.536,-83.021,-411.527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.656,0.0,-0.117,0.0,0.553,3.998,-2.322,0.0,-2.901,0.0,0.0,0.0,0.0,0.0,0.0,-7.445,1.0,63.004,-55.533,5.919,0.981,-413.0,-14.0,-14.0,MAL_relax_MOL_0002
-1763.6,-15.0,0.882,0.0,0.0,0.0,2.088,0.0,0.0,0.0,0.0,0.0,-1702.492,202.668,-57.715,-50.694,213.526,788.377,-100.373,-162.433,-84.729,-411.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.715,0.0,-0.098,0.652,0.189,3.331,-0.051,0.0,-2.666,0.0,0.0,0.0,0.0,0.0,0.0,-3.358,1.0,61.256,-54.502,5.814,-0.872,-412.0,-15.0,-15.0,MAL_relax_MOL_0002
-1764.371,-15.0,0.866,0.0,0.0,0.0,2.066,0.0,0.0,0.0,0.0,0.0,-1703.788,203.62,-57.719,-51.169,211.066,789.116,-98.69,-161.737,-83.674,-413.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.229,0.0,-0.081,0.0,0.267,5.42,0.0,0.0,-2.957,0.0,0.0,0.0,0.0,0.0,0.0,-4.58,1.0,61.857,-55.819,6.449,-0.872,-412.0,-14.0,-14.0,MAL_relax_MOL_0002
-1747.903,-10.0,0.798,0.0,0.0,0.0,3.911,0.0,0.0,0.0,0.0,0.0,-1702.62,201.383,-57.23,-50.697,214.225,789.622,-96.849,-161.006,-81.284,-412.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.335,0.0,-0.262,0.0,0.303,3.22,-2.81,0.0,-2.934,0.0,0.0,0.0,0.0,0.0,0.0,-8.818,1.0,65.002,-53.846,6.004,-1.431,-411.0,-15.0,-15.0,MAL_relax_MOL_0003
-1751.852,-15.0,0.906,0.0,0.0,0.0,2.122,0.0,0.0,0.0,0.0,0.0,-1707.733,200.5,-58.114,-50.604,225.585,791.934,-101.807,-160.441,-82.804,-411.924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.049,0.0,-0.208,0.688,0.223,2.675,-0.084,0.0,-2.574,0.0,0.0,0.0,0.0,0.0,0.0,-4.329,1.0,63.583,-55.932,5.802,0.981,-413.0,-15.0,-15.0,MAL_relax_MOL_0003
-1756.515,-15.0,0.83,0.0,0.0,0.0,2.562,0.0,0.0,0.0,0.0,0.0,-1705.675,200.923,-57.288,-49.923,213.41,788.831,-98.905,-160.881,-82.493,-412.813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.994,0.0,-0.166,0.695,0.43,2.899,-0.056,0.0,-4.337,0.0,0.0,0.0,0.0,0.0,0.0,-6.529,1.0,64.123,-53.878,5.847,1.646,-412.0,-15.0,-15.0,MAL_relax_MOL_0003
-1696.938,-15.0,0.85,0.0,0.0,0.0,2.062,0.0,0.0,0.0,0.0,0.0,-1702.229,199.798,-57.534,-50.503,274.317,790.458,-100.053,-161.116,-79.138,-411.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.932,0.0,-0.38,0.698,0.205,3.776,-0.088,0.0,-4.417,0.0,0.0,0.0,0.0,0.0,0.0,-5.139,1.0,61.47,-55.758,5.739,-0.872,-412.0,-15.0,-15.0,MAL_relax_MOL_0003
-1770.16,-15.0,0.89,0.0,0.0,0.0,2.802,0.0,0.0,0.0,0.0,0.0,-1705.925,202.661,-58.134,-51.399,215.276,790.64,-103.716,-161.479,-86.234,-412.701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.568,0.0,-0.546,0.0,0.281,3.822,-2.946,0.0,-5.608,0.0,0.0,0.0,0.0,0.0,0.0,-11.566,1.0,60.653,-55.645,5.912,-0.872,-412.0,-15.0,-15.0,MAL_relax_MOL_0003
-1759.445,-15.0,0.846,0.0,0.0,0.0,3.055,0.0,0.0,0.0,0.0,0.0,-1705.704,201.92,-58.139,-52.272,214.866,790.303,-100.354,-162.043,-85.522,-410.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.69,0.0,-0.492,0.0,0.736,3.679,-2.616,0.0,-5.886,0.0,0.0,0.0,0.0,0.0,0.0,-11.268,1.0,62.852,-54.61,5.594,2.56,-411.0,-15.0,-15.0,MAL_relax_MOL_0003
-1708.235,-14.0,0.864,0.0,0.0,0.0,3.264,0.0,0.0,0.0,0.0,0.0,-1704.448,200.411,-57.522,-51.245,267.533,789.559,-97.89,-161.159,-83.571,-413.593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.533,0.0,-0.107,0.0,0.295,2.981,-0.051,0.0,-2.853,0.0,0.0,0.0,0.0,0.0,0.0,-5.268,1.0,62.834,-55.695,6.157,-0.872,-412.0,-15.0,-15.0,MAL_relax_MOL_0003
-1717.751,-15.0,0.928,0.0,0.0,0.0,4.086,0.0,0.0,0.0,0.0,0.0,-1711.483,204.102,-58.232,-50.689,265.945,795.394,-102.999,-163.165,-86.798,-412.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.567,0.0,-0.182,0.676,0.681,3.837,-0.119,0.0,-2.325,0.0,0.0,0.0,0.0,0.0,0.0,-2.999,1.0,60.4,-56.491,5.637,3.065,-414.0,-14.0,-14.0,MAL_relax_MOL_0003
-1758.902,-15.0,0.842,0.0,0.0,0.0,2.385,0.0,0.0,0.0,0.0,0.0,-1699.906,201.224,-56.925,-50.712,209.334,785.762,-97.185,-162.295,-83.957,-411.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.381,0.0,-0.458,0.0,0.549,4.026,-2.458,0.0,-5.752,0.0,0.0,0.0,0.0,0.0,0.0,-11.474,1.0,63.712,-54.681,5.691,1.087,-411.0,-14.0,-14.0,MAL_relax_MOL_0003
-1764.169,-15.0,0.866,0.0,0.0,0.0,2.075,0.0,0.0,0.0,0.0,0.0,-1704.819,203.112,-57.948,-51.204,212.63,790.97,-103.955,-160.696,-83.862,-410.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.61,0.0,0.085,0.0,0.497,3.584,-0.182,0.0,-1.988,0.0,0.0,0.0,0.0,0.0,0.0,-3.613,1.0,61.61,-54.234,5.549,-0.872,-412.0,-14.0,-14.0,MAL_relax_MOL_0003
-1749.537,-10.0,0.85,0.0,0.0,0.0,1.873,0.0,0.0,0.0,0.0,0.0,-1697.997,200.294,-57.082,-50.991,212.6,786.877,-95.812,-161.521,-79.446,-411.861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.164,0.0,-0.218,0.0,0.337,3.363,-0.358,0.0,-1.446,0.0,0.0,0.0,0.0,0.0,0.0,-3.487,1.0,62.004,-54.643,6.079,1.087,-411.0,-15.0,-15.0,MAL_relax_MOL_0003
-1762.389,-15.0,0.862,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,-1701.765,199.037,-57.93,-51.882,208.86,790.344,-99.098,-163.281,-82.58,-411.729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.318,0.0,-0.549,0.0,0.174,5.5,-2.768,0.0,-2.886,0.0,0.0,0.0,0.0,0.0,0.0,-7.847,1.0,65.443,-55.528,6.06,-0.089,-411.0,-15.0,-15.0,MAL_relax_MOL_0003
-1707.602,-15.0,0.848,0.0,0.0,0.0,2.44,0.0,0.0,0.0,0.0,0.0,-1706.588,201.29,-57.555,-50.433,268.637,791.123,-101.198,-161.566,-79.731,-411.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.594,0.0,0.009,0.698,0.478,2.596,-0.084,0.0,-1.993,0.0,0.0,0.0,0.0,0.0,0.0,-3.889,1.0,60.892,-56.035,5.664,-0.872,-412.0,-15.0,-15.0,MAL_relax_MOL_0004
-1761.918,-15.0,0.89,0.0,0.0,0.0,2.703,0.0,0.0,0.0,0.0,0.0,-1708.07,203.259,-58.21,-51.303,217.063,793.721,-103.506,-161.8,-84.203,-411.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.775,0.0,-0.255,0.0,1.237,4.605,-1.113,0.0,-3.099,0.0,0.0,0.0,0.0,0.0,0.0,-5.399,1.0,62.353,-55.192,5.643,-0.872,-412.0,-14.0,-14.0,MAL_relax_MOL_0004
-1750.87,-15.0,0.838,0.0,0.0,0.0,2.18,0.0,0.0,0.0,0.0,0.0,-1702.022,200.078,-57.385,-50.007,216.33,789.35,-99.281,-162.571,-81.947,-411.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.57,0.0,-0.168,0.0,1.713,4.449,-0.266,0.0,-2.094,0.0,0.0,0.0,0.0,0.0,0.0,-1.937,1.0,65.417,-55.803,5.677,1.217,-411.0,-14.0,-14.0,MAL_relax_MOL_0004
-1756.409,-15.0,0.872,0.0,0.0,0.0,1.794,0.0,0.0,0.0,0.0,0.0,-1702.064,200.875,-56.867,-51.477,213.406,785.581,-99.065,-162.26,-80.065,-412.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.838,0.0,-0.064,0.0,0.615,3.615,-2.431,0.0,-2.46,0.0,0.0,0.0,0.0,0.0,0.0,-7.563,1.0,62.877,-55.475,5.46,4.164,-411.0,-14.0,-14.0,MAL_relax_MOL_0004
-1757.518,-13.0,0.874,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,-1700.902,201.855,-56.931,-50.529,210.168,787.033,-95.579,-162.287,-81.072,-411.277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.707,0.0,0.348,0.0,0.433,3.857,-0.082,0.0,-0.135,0.0,0.0,0.0,0.0,0.0,0.0,-2.286,1.0,61.325,-54.851,5.71,-1.431,-411.0,-15.0,-15.0,MAL_relax_MOL_0004
-1757.256,-12.0,0.892,0.0,0.0,0.0,2.032,0.0,0.0,0.0,0.0,0.0,-1700.019,200.881,-57.109,-50.889,214.602,786.227,-97.732,-161.768,-83.809,-411.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.726,0.0,-0.174,0.707,0.552,2.698,-0.069,0.0,-4.662,0.0,0.0,0.0,0.0,0.0,0.0,-6.673,1.0,62.214,-54.558,6.569,-1.431,-411.0,-15.0,-15.0,MAL_relax_MOL_0004
-1762.565,-15.0,0.886,0.0,0.0,0.0,2.21,0.0,0.0,0.0,0.0,0.0,-1708.265,202.542,-57.678,-51.596,214.801,790.745,-97.065,-161.485,-86.03,-411.791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.625,0.0,-0.369,0.0,0.339,3.832,-0.017,0.0,-5.636,0.0,0.0,0.0,0.0,0.0,0.0,-8.476,1.0,61.454,-54.488,6.101,0.981,-413.0,-14.0,-14.0,MAL_relax_MOL_0004
-1758.971,-15.0,0.866,0.0,0.0,0.0,0.854,0.0,0.0,0.0,0.0,0.0,-1704.436,203.131,-57.674,-50.677,214.421,790.165,-99.258,-160.759,-82.867,-411.559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.669,0.0,-0.115,0.658,0.132,2.533,-0.088,0.0,-2.436,0.0,0.0,0.0,0.0,0.0,0.0,-3.987,1.0,61.59,-54.749,5.717,-0.872,-412.0,-15.0,-15.0,MAL_relax_MOL_0004
-1757.138,-15.0,0.896,0.0,0.0,0.0,1.506,0.0,0.0,0.0,0.0,0.0,-1703.911,201.913,-57.977,-49.764,214.598,789.937,-95.908,-162.307,-84.632,-412.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.247,0.0,-0.367,0.658,0.549,3.953,-0.069,0.0,-2.749,0.0,0.0,0.0,0.0,0.0,0.0,-3.272,1.0,62.686,-54.107,5.709,-0.872,-412.0,-14.0,-14.0,MAL_relax_MOL_0004
-1762.081,-15.0,0.902,0.0,0.0,0.0,2.329,0.0,0.0,0.0,0.0,0.0,-1704.683,202.374,-58.242,-50.957,215.14,791.1,-100.39,-161.021,-86.208,-412.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.29,0.0,-0.242,0.661,0.576,3.095,-0.03,0.0,-3.112,0.0,0.0,0.0,0.0,0.0,0.0,-4.342,1.0,62.242,-54.613,5.783,-0.872,-412.0,-14.0,-14.0,MAL_relax_MOL_0004
-1758.85,-15.0,0.888,0.0,0.0,0.0,1.907,0.0,0.0,0.0,0.0,0.0,-1705.247,203.087,-57.071,-50.993,215.662,787.799,-95.837,-161.826,-82.941,-413.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.798,0.0,-0.056,0.655,0.401,4.095,-0.048,0.0,-3.359,0.0,0.0,0.0,0.0,0.0,0.0,-4.111,1.0,63.583,-55.933,4.369,0.981,-413.0,-14.0,-14.0,MAL_relax_MOL_0004
-1755.848,-15.0,0.88,0.0,0.0,0.0,1.549,0.0,0.0,0.0,0.0,0.0,-1703.928,202.314,-57.812,-51.597,215.525,790.192,-98.2,-161.163,-82.034,-411.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.877,0.0,-0.161,0.0,0.209,2.977,-0.044,0.0,-2.275,0.0,0.0,0.0,0.0,0.0,0.0,-4.171,1.0,61.288,-55.385,7.351,-0.872,-412.0,-15.0,-15.0,MAL_relax_MOL_0004
-1766.639,-15.0,0.864,0.0,0.0,0.0,2.826,0.0,0.0,0.0,0.0,0.0,-1705.374,199.913,-57.543,-50.459,216.575,789.624,-99.964,-162.633,-86.714,-411.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.906,0.0,-0.104,0.0,1.119,4.563,-1.991,0.0,-2.312,0.0,0.0,0.0,0.0,0.0,0.0,-5.631,1.0,60.608,-55.166,5.637,-0.872,-412.0,-14.0,-14.0,MAL_relax_MOL_0005
-1744.63,-15.0,0.91,0.0,0.0,0.0,1.822,0.0,0.0,0.0,0.0,0.0,-1706.18,204.403,-58.781,-50.776,233.867,793.102,-101.764,-161.846,-85.299,-411.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.835,0.0,-0.541,0.688,0.443,4.724,-2.616,0.0,-3.185,0.0,0.0,0.0,0.0,0.0,0.0,-6.322,1.0,60.271,-54.745,5.913,-0.872,-412.0,-15.0,-15.0,MAL_relax_MOL_0005
-1739.01,-15.0,0.886,0.0,0.0,0.0,1.352,0.0,0.0,0.0,0.0,0.0,-1703.9,199.07,-57.489,-50.824,216.087,788.713,-100.353,-162.174,-81.329,-411.916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.24,0.0,-0.098,0.653,0.289,3.498,-1.853,0.0,-0.255,0.0,0.0,0.0,0.0,0.0,0.0,-4.007,1.0,63.07,-56.159,29.714,-0.872,-412.0,-15.0,-15.0,MAL_relax_MOL_0005
-1761.508,-15.0,0.896,0.0,0.0,0.0,2.643,0.0,0.0,0.0,0.0,0.0,-1703.139,201.295,-57.546,-50.601,214.073,788.904,-100.36,-161.726,-80.93,-411.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.551,0.0,-0.205,0.656,0.151,2.747,-0.04,0.0,-2.948,0.0,0.0,0.0,0.0,0.0,0.0,-4.192,1.0,60.107,-56.088,5.735,-0.872,-412.0,-15.0,-15.0,MAL_relax_MOL_0005
